specialties,company_name,industry,contact_phone,contact_email,company_website,contact_name,designation,city_id,building_location,admin_id,contact_name_notes,company_address
05-01-2017,Qadri International Educational ConsultancyWebsiteDirections,,971 4 335 1390,"
drqadri@emirates.net.ae 

",,,,,,Joicy1,http://www.qadri-international.com/index.php,Not picking up the call
05-01-2017,La Maison Interiors,,971 2 643 5338,admin@lamaison-interiors.com,,Ms. Girly,,,,Joicy1,http://www.lamaison-interiors.com/,interested. spoke to admin. sent mail.
05-01-2017,Century Mechanical Systems,,"971 4 3474858
",hrd@cmsglobal.com,,Ms. Jasmine,,,,Joicy1,http://cmsglobal.com/,spoke to admin mary. sent mail to HR
05-01-2017,Intelenet Global Services FZ-LLC,,,Businessoptions@intelenetglobal.com,,,,,,Joicy1,https://www.intelenetglobal.com/,
05-01-2017,Rolla Residence uae,,971 (04) 3592000,rollabus@emirates.net.ae,,Mr. Sadam,,,,Joicy1,http://www.rollaresidence.com/,call saturday
05-01-2017,MAS Technologies LLC,,971 4 2501842,"mohan@mas-technology.com
",,Mr. Mohan,,,,Joicy1,http://www.mas-technology.com/,spoke to Mr. Gavin. HR mr. mohan will be n office n next week. sent mail.
05-01-2017,max modern garage dubai,,971 800 869,achr@maxdubai.com,,,,,,Joicy1,http://maxgarage.ae/,not connecting
05-01-2017,Akad Construction LLC uae,,971 4 258 3328,"info@akad-construction.com
",,,,,,Joicy1,http://www.akad-construction.com/,Not picking up the call
05-01-2017,Pamir Property Brokerage,,971 4 430 6011,pci@papchase.com,,Mr. Abdul,,,,Joicy1,http://www.pamir-property.ae/,spoke to admin. sent mail
05-01-2017,paper chase international uae,,971 4 8871333,,,,,,,Joicy1,http://www.s135886257.onlinehome.us/,Not picking up the call
05-01-2017,Safari Decor Interios,,971 4 267 1675,info@safaridecor.ae,,Ms. Ola,,,,Joicy1,http://www.safaridecor.ae/,spoke to admin ms.jerry. sent mail to HR
05-01-2017,Noor Al Khaleej Advertising Agency LLC,,04 2663099,bernadettehaynesquitaneg@yahoo.com,,Ms. Bernadette,,,,Joicy1,,spoke to HR. sent mail. interestesd
05-01-2017,Four Zone Industries LLC,,971 4 3553535,meghnap@fourzoneme.com,,Ms. Meghna,,,,Joicy1,http://fourzoneme.com/index.php,spoke to HR. she will ready to take the subscription if the site is good. they need a trial to use it. sent mail.
05/01/0207,Durabella Furniture Industries L.L.C,,971 4 885 4400,info@durabella.ae,,Mr. Akhil,,,,Joicy1,http://www.durabella.ae/about-durabella-furniture-industries/,spoke to admin. sent mail to HR
05-01-2017,Fortress Prime General Trading LLC,,"971 6 744 3817
",hrd@fortressprimegroup.com,,Ms. Jenny,,,,Joicy1,http://fortressprimegroup.com/,spoke to HR. sent mail.
05-01-2017,Strainstall Middle East,,971 4880 4380,info@strainstall.com,,Ms. Jophine,,,,Joicy1,http://www.strainstall.com/,spoke to admin. sent mail
05-01-2017,Shapoorji Pallonji International FZE,,971 4 2993880,vivek.gupta@shapoorji.com,,Mr. Vivek,,,,Joicy1,http://www.shapoorji.in/,spoke to admin. sent mail toHR
05-01-2017,ISG Middle EastWebsiteDirections,,971 4 350 6900,UAE@ISGplc.com,,,,,,Joicy1,http://www.isgplc.com/,Not picking up the call
05-01-2017,Al Khaleej Sugar,,971 4 292 7000,nick@aksugar.ae,,Mr. Nick,,,,Joicy1,http://www.alkhaleejsugar.ae/en/gulf-sugar-suppliers-uae,spoke to HR. sent mail. interested. No openings now
05-01-2017,Cargill Middle East DMCC,,971-4-427-8500,neneth_catipon@cargill.com,,Ms. Neneth,,,,Joicy1,http://www.cargill.com/worldwide/uae/,spoke to HR. sent mail
05-01-2017,Mivim IT Solutions,,971 55 9897 666,ayman@mivimtech.com,,Mr. Ayman,,,,Joicy1,http://www.mivimtech.com/,spoke to HR. sent mail
05-01-2017,Darwish Bin Ahmed & Sons,,971 2 558 4800,dbasons.com/,,Mr. Jenny,,,,Joicy1,http://www.dbasons.com/,call later for Ms. Jenelin. spoke to jenelin. busy
05-01-2017,"Fast Rent A Car
",,"971 2 6220088
","recruitment_officer@enguae.com
",,Mr. Mohammed,,,,Joicy1,http://www.fastuae.com/,spoke to HR. sent mail
05-01-2017,"Abu Dhabi University Knowledge Group
",,971 2 501 5555,admissions@adu.ac.ae,,,,,,Joicy1,http://www.adu.ac.ae/en-us/home.aspx,Not picking up the call
05-01-2017,Action Builders Construction LLC,,"971 4 447 7981
",career@abc4u.ae,,Mr. Ramu,,,,Joicy1,http://abc4u.ae/,"interested
sent mail"
05-01-2017,"
Dutch Star Construction LLC",,971 4 8855923,,,,,,,Joicy1,http://dscdubai.com/,call not connecting
05-01-2017,Al Rashidiyah Private Polyclinic,,971 4 393 9383,Hr@rpcuae.com,,Ms. Aysha,,,,Joicy1,http://www.rpcuae.com/,spoke to admin mail sent to HR
09-01-2017,Thumbay Group UAE,,"971 4 2985555 
",info@thumbay.com,,,,,,Joicy1,http://www.thumbay.com/,HR ext ringing
09-01-2017,Oriental General Trading Inc,,"971 4 883 7334 
",mail@orientalme.com,,,,,,Joicy1,http://www.orientalme.com/,call tomorrow
09-01-2017,Bareburger,,971 2,,,,,,,Joicy1,https://bareburger.com/,No abudhabi no
09-01-2017,TšV SšD Middle East LLC,,971 4 4473 113,amjad.khan@tuvsudme.com,,Mr. Amjad,,,,Joicy1,http://www.tuv-sud.ae/,spoke to HR. sent mail
09-01-2017,Mai Dubai Bottled Drinking Water Factory,,971 (4) 885 8905,,,,,,,Joicy1,http://www.maidubaiwater.com/,not picking up the call
09-01-2017,Voxtron Middle East LLC ?,,971 4 280 7571,hrd@voxtronme.com,,,,,,Joicy1,http://www.voxtronme.com/,spoke to admin. sent mail
09-01-2017,Amina Hospital,,971 6 711 4444,info@amina-hospitals.com,,,,,,Joicy1,http://amina-hospitals.com/,ext ringing
09-01-2017,Danwaye,,,,,,,,,Joicy1,http://www.danwayeme.com/,
09-01-2017,Taqniatech for information technology uae,,,,,,,,,Joicy1,http://www.azadea.com/english/contact-us,
23-05-2017,ABB,,"971 4 314 7500
044241900",contact.center@ae.abb.com,,,,,,Joicy1,http://new.abb.com/,NP call
,Du Telecom,,971 4 360 00 00.,hr4u@du.com,,,,,,Joicy1,http://www.du.ae/,got mail id only
,Sign Works LLC,,971 4 434 3383,hr@signworks.ae,,Mr. Kabir,,,,Joicy1,http://www.signworks.ae,got mail id . HR busy
,Sicuro Group LLC,,971 (4) 363 5392,wp@sicurogroup.com,,Ms. whymee,,,,Joicy1,http://www.sicurogroup.com,"not interested 
"
,Pyramedia Group,,971 2 449 7044,jamie@pyramedia.net,,Mr. James,,,,Joicy1,http://pyramedia.net/,sent mail
,La Capitale Real Estate,,971 4 388 3001,admin@lacapitaledubai.com,,Ms. Reena,,,,Joicy1,http://www.lacapitaledubai.com/,
,Shangri-La Hotels and Resorts,,971 4) 343 8888,ovetta.desoza@shangri-la.com,,Ms. Ovetta,,,,Joicy1,http://www.shangri-la.com/dubai/shangrila/contact-us/,
,Initiative,,971 4-445-4040,razan.abudaha@mcnmena.com,,Ms. Razan,,,,Joicy1,https://initiative.com/,
,Essential Coffee Group Middle East,,971 5 01 034 822,,,,,,,Joicy1,http://essentialcoffee.com.au/,
,Royal Petro Energy Group,,971 6 7481453,,,,,,,Joicy1,http://www.royalpetroenergy.com/,NP call
,Standard Chartered Bank,,971 4 508 5717,,,,,,,Joicy1,https://www.sc.com/ae/,calll not connecting
,National Holding LLC,,971 2 657 7000,lcantoreanu@nh.ae,,Ms. Christeena,,,,Joicy1,,
,ECS ME LLC,,971 4-351-7300,asma@ecsme.ae,,Ms. Asma,,,,Joicy1,http://new.ecsme.ae/,
,Alserkal Sport LLC,,"971 4-282-3300
971 4-295-1100",nancy@blue.ae,,Ms. Nancy,,,,Joicy1,https://alserkal-sports-company.ezleagues.ezfacility.com/,
,Semper Engineering,,9714 2954661,info@sempereng.com,,Ms. Jayanthi,,,,Joicy1,http://sempereng.com,
,Jubaili Bros. LLC,,971 4 8832023,hr.uae@jubailibros.com,,Ms. Mayo,,,,Joicy1,http://www.jubailibros.com,
,Sobha Engineering And Contracting LLC uae,,971 4 4238064,,,,,,,Joicy1,http://www.sobha-me.com/en/overview-of-sobha-engineering-contracting-llc-secl/secl,ringing
,london and paris international nursery uae,,971 4 348 0077,,,,,,,Joicy1,http://www.lpnursery.net/,No need
,Fortes Holdings,,971 (4) 447 1448,,,,,,,Joicy1,http://www.fortesholdings.com/,no need
,Traveazy DMCC,,97144203241,,,,,,,Joicy1,https://www.holidayme.com/ContactUs,already in contract with some other agencies not interested
,Freightworks,,971 4 204 4444,,,,,,,Joicy1,http://freightworks.com/,Not interested
,Mohamed Hilal Group,,971 4 449 0999,recruitment@hilal.cc,,,,,,Joicy1,https://www.mhgboutique.com/,no requirement spoke to admin
,Capital Health uae,,971 2 496 9666,safeyajaafari@capitalhealth.ae,,Ms. Safeya,,,,Joicy1,http://www.capitalhealth.ae/,ext ringing HR
,Mobis Parts Middle East,,48832228,,,,,,,Joicy1,www.mobis.co.kr,NP call
,Property matters,,04-2310800,jm@propertymatters.ae,,Mr. Jess,,,,Joicy1,,GM is the one taking decisions. spoke to admin
,Easa Saleh Al Gurg LLC,,"971 4 333 6174
971 4 3378731
127",fahim.thaher@algurgtyres.ae,,Mr. Fahim,,,,Joicy1,http://www.algurg.com,"no need all from head office 
spoke to HR"
,Prime Air Conditioning Industries L.L.C,,971 4 885 6861,divya@primeaircon.com,,Ms. Divya,,,,Joicy1,http://www.primeaircon.com/,Hr not in office
,Sky Castle Interiors,,(123) 456-7890,,,,,,,Joicy1,http://scidubai.com/,
,Archirodon Construction uae,,971 56 902 8131,,,,,,,Joicy1,http://www.archirodon.net/,
,Suez Middle East Recycling LLC,,971 4 507 0000,,,,,,,Joicy1,http://www.sita-trashco.ae/,NP call
,Dimension Int uae,,"971 4454 3100 

",,,,,,,Joicy1,https://www.dimensiondata.com,call back on sunday
,Al-Shihab Al-Thahabi TTC LLC,,971 6 556 8301,rahul@thahabi.ae,,Mr. Rahul,,,,Joicy1,http://www.thahabi.ae/,HR not on office call back
,Acme Ind Hardware Trading LLC,,"971 4 223 8897
971 4 3232628",,,Mr. Richiell,,,,Joicy1,http://acme-world.com/,call back on sunday
,Param Info,,971 4 55166 94,,,,,,,Joicy1,http://www.paraminfo.com/,Recruitment consultancy
,Fathima Group Of Companies,,971 2 4433490,,,,,,,Joicy1,http://www.fathimagroup.com/,NP call
,Sunshine uae,,971 (4) 3401668,,,,,,,Joicy1,http://www.ssworks.ae/,
,Airland Logistics LLC,,971 4 4511135,,,,,,,Joicy1,http://www.airlandlogistics.com/,NP call
,Aces Property Development,,971 4 352 7779,yasir@acesholdings.com,,Mr. Yasir,,,,Joicy1,http://acesholdings.com/,HR busy
,Al Araka Decor LLC,,971 4 282 2296,info@mxc.ae,,Mr. Ali,,,,Joicy1,http://www.arakagroup.com/,Not interested
,Millennium Petroleum Trading DMCC,,971 4 395 7799,,,,,,,Joicy1,https://millennium-petroleum-1.business1.com/,call bnot connecting
,Sjs International LLC,,971 4 251 8288,,,,,,,Joicy1,http://www.sjs.com.pk/,NP call
,miqyas uae,,971 2 555 5729,,,,,,,Joicy1,,call not connecting
,Mefroz,,971 2 55 16 177,,,,,,,Joicy1,http://mefroz.ae/,NP call
,mesrkanloogroup,,:971 4 2015333,philip@mesrkanloogroup.com,,Mr. Philip,,,,Joicy1,http://mesrkanlooexchange.com/en/contactus.html,spoke to Mr. Philip Hr. as of now they dont have any requirement
06-04-2017,Akma Packaging Industries Limited LLC,,"971 6 748 2024
971 55 56 51 406 
971 50 2610 556",raheel.akma@gmail.com,,Mr. Rasheel,,,,Joicy1,,
,Arab Tanker Services in UAE,,971 2 554 3266,operation@arabtankers.ae,,HR,,,,Joicy1,http://www.arabtankers.ae/,
,Go Talk,,971 4 252 7111,vml@gotalk.ae,,HR,,,,Joicy1,http://www.gotalk.ae/,NP call
,Phoenix Business Solutions in UAE,,"971 2 674 9222
971 2 6526971",nazeem@phoenixgulf.net,,Mr. Nazeem,,,,Joicy1,https://www.phoenixbs.com/contact-us/,
,Intrepid pest control in UAE - Dubai,,"971 55 912 1186
971 4 2598306","contact@intrepidgroupe.com
arun@intrepidgroupe.com 
",,Mr. Murali,,,,Joicy1,http://intrepidgroupe.com/,spoke to mr. Arun sent mail
,Parfait Coffee Shop LLC in UAE - Dubai,,971 4 330 7171,tania@parfait.ae,,Ms. Taniya,,,,Joicy1,http://parfait.ae/,Not interested if there is any payments
,Apex Professional Training Institute in UAE,,971 55 679 4618,info@apex-me.com,,,,,,Joicy1,https://www.apex-me.com/,
,Al Majaz Premiere Hotel Apartments in UAE,,971 6 552 1555,info@almajazpremiere.com.,,,,,,Joicy1,http://www.almajazpremiere.com/,
,ABS-CBN MIDDLE EAST in UAE,,971 4 397 9025,tfs-me@abs-cbn.com,,,,,,Joicy1,https://www.tfc-usa.com/,NP call
,Smile Dental Clinic in UAE,,43808988,contactus@dubaismile.com,,,,,,Joicy1,http://www.dubaismile.com/,NP call
,skyshippingline,,971 4 328 4804,yasir@skyshippingline.com,,Mr. Yasir,HR,,,Joicy1,http://skyshippingline.com/,spoke to yasir sent mail
,vogue-steel,,06-5347951,info@vsf.ae,,,,,,Joicy1,www.vsf.ae,
,Gargash Real Estate,,43403333,Info@gargashco.ae,,,,,,Joicy1,http://gargashco.com/,"hiring directly 
Not interested"
,Cutech Group,,971 2 554 2292,enquiryuae@cutechgroup.com,,,,,,Joicy1,http://www.cutechgroup.com/contactus.shtml,
,Iris LLC,,971) 02 628 1732,info@irisuae.com,,,,,,Joicy1,http://irisuae.com/en/,
,Airland Logistics LLC,,971 4 45 111 35,ajensen@airlandlogistics.com,,Ms. Anita Jensen,,,,Joicy1,http://www.airlandlogistics.com/,NP call
,Aces Property Development,,971 4 352 7779,"yasir@acesholdings.com
info@acesholdings.com",,Mr. Yasir,,,,Joicy1,http://acesholdings.com/,sent mail
,Al Araka Decor LLC,,971 4 282 2296,info@arakagroup.com,,,,,,Joicy1,http://www.arakagroup.com/,call not connecting
,Brilliant Minds Centre,,"971 6 744 5642
971 55 6107890","admin@brilliantmindsedu.org 
marketing@brilliantmindsedu.org
",,,,,,Joicy1,http://www.brilliantmindsedu.org/,
,"Signature Properties Real Estate Dubai, UAE",,971 4 429 0621,info@signatureproperties.ae,,Ms.Rabiya,,,,Joicy1,http://www.signatureproperties.ae/,sent mail
,"Sehnaoui Plant DMCC Dubai, UAE",,97144471562,info@sehnaouiplant-uae.com,,,,,,Joicy1,http://sehnaouiplant.com/home-page/uae/,NP call
,"Party Camel LLC Dubai, UAE",,971 4 321 5156,info@partycamel.com,,Ms. Mariya,,,,Joicy1,https://www.partycamel.com/,sent mail
,"Danlesco Gulf Dubai, UAE",,971 4 289 5100,enquiry@danlesco.com,,,,,,Joicy1,http://www.danlescogroup.com/dynamic/,NP call
,"Fayad Engineering Company LLC Abu Dhabi, UAE",,02-6723770,info@fayadco.com,,,,,,Joicy1,http://fayadco.com/contact.html,
,"Pegasus Agriculture Group Abu Dhabi, UAE",,971 4 818 8300,info@pegasusagriculturegroup.com,,Ms. Manjula,,,,Joicy1,http://pegasusagriculturegroup.com/,Sent mail
,Jashan Tourism LLC,,971 4 269 8986,info@jashantourism.com,,Mr. Kamal,HR,,,Joicy1,http://www.jashantourism.com/gb/,"spoke to kamal
sent mail"
,"VNS Technologies Abu Dhabi, UAE",,971 2 666 7757,marketing@vnstech.com,,,,,,Joicy1,http://www.vnstech.com/,
,"Howco Oilfield Services Sharjah, UAE",,971 (0)6 5139500,info@howcogroup.com,,,,,,Joicy1,http://www.howcogroup.com/,
,"Ghassan Aboud Group Dubai, UAE",,971 4 881 6244,shruti@gagroup.net,,,,,,Joicy1,http://gagroup.net/,
,"Robert Wan Dubai, UAE",,"971 4 454 1178
971 4 3422030",,,,,,,Joicy1,http://www.robertwan.com/fr/,
,Transguard Workforce Solutions,,971 (0) 4 703 0500,info@transguardgroup.com,,,,,,Joicy1,http://www.transguardgroup.com/,
,Parsons International,,971 2-614-2416,parsons@parsons.ae,,,,,,Joicy1,https://www.parsons.com/pages/default.aspx,
,Avanti Automobile Trading LLC,,971 4 321 7480,,,,,,,Joicy1,http://kmc-me.com/,
,Maico Gulf L.L.C,,971 7 258 9000,,,,,,,Joicy1,http://maico.ae/,
,Al Hamra Real Estate Development L.L.C,,971 800 2542672,,,,,,,Joicy1,https://alhamra.ae/,
,Saeed Al Zaabi Gen. Trading LLC,,971 55 887 8934,trademart@alzaabigroup.com,,,,,,Joicy1,http://www.alzaabigroup.com/,
,Unity Infotech Solutions LLC,,971 4 357 3717,info@unityinfotech.com,,,,,,Joicy1,http://unityinfotech.com/,
,Hira Industries L.L.C,,971 4 884 8414,enquiry@rhira.com,,,,,,Joicy1,http://rhira.com/,
06-05-2017,Tech Group,,971 6 747 5552,info@techgroup.ae,,,,,,Joicy1,http://www.techgroup.ae/,
,Dubuild Contractig LLC,,971 4 257 8337,dubuild@dubuild.ae,,,,,,Joicy1,http://dubuild.com/,
,Clear Water Technical Services LLC,,"971 50 698 0217
971 4 395 1835",lakshmi@clearwaterts.com,,Ms. Lakshmi,,,,Joicy1,http://clearwaterts.com/,
,RAQ Tech. Cont. L.L.C,,971 4 887 7511,info@raqcontracting.com,,,,,,Joicy1,http://www.raqcontracting.com/,
,Dubai Waterfront Properties,,971 4 323 3609,,,,,,,Joicy1,http://www.dubaiwaterfront-properties.com/,
,Jailane Eltabaa Contracting LLC,,971 4 409 6840,info@jailane.ae,,,,,,Joicy1,https://www.jailane.com/,
,E-Bikes UAE,,04 359 1256,info@ebikesuae.com,,,,,,Joicy1,https://ebikesuae.com/,
,Advanced Vision For Hi Tech And Trading,,971 2 6508061,,,,,,,Joicy1,http://www.advanced-vision.com/,
,A N T ENGINEERING CONSULTANT,,971 4 283 8490,info@antcpl.com,,,,,,Joicy1,http://www.antcpl.com/,
,MicroNexus Technical Services LLC,,971 4 269 3755,info@micronexusuae.com,,,,,,Joicy1,http://micronexusuae.com/,
,Xtreme Team Technical Services,,"971 4 351 8699 
971 4 349 4226",help@xtremetechnical.com,,,,,,Joicy1,http://xtremetechnical.com/,
,Fortes Holdings,,971 (4) 447 1448,info@fortesholdings.com,,,,,,Joicy1,http://www.fortesholdings.com/,
,Khalid Habib Al Rahman Diesel Pumps,,971 501717565,,,,,,,Joicy1,,
,Masaltex Aluminium,,971 4 883 2273,info@masaltex.com,,,,,,Joicy1,https://www.masaltex.com/products/,
,Nabaa Al-Majed,,971 4 258 3606,,,,,,,Joicy1,http://www.al-majid.com/product.php?pid=al-majid-contracting-l-l-c,
,Global Technologies Innovation Group,,971 4 5148696,info@globalinnovate.com,,,,,,Joicy1,,
,JOSEPH ADVERTISERS,,971 4 880 3277,enquiries@josephgroup.ae,,,,,,Joicy1,http://www.josephadvertisers.com/,
,WALL TECHNOLOGY LLC,,971 4 341 6848,info@walltech.ae,,,,,,Joicy1,http://www.walltechglobal.com/,
,ElectroStar Cool Electromechanical,,00971 (2) 643 3376,info@ececuae.com,,,,,,Joicy1,http://www.ececuae.com/,
,CRYO HEALTH,,971 4 351 8300,,,,,,,Joicy1,ww.cryo.com,
,Diatech Medical Trading & Maintenance Co.,,971 4 295 4430,info@diatech-uae.com,,,,,,Joicy1,http://www.diatech-uae.com/,
,Bin Juma Al Suwaidi Group,,971 2 622 2970,bjs@bjsgroup.ae,,,,,,Joicy1,http://www.bjsgroup.ae/,
,Al Baraka Co,,971 2 555 1666,info@albarakah.ae,,,,,,Joicy1,http://albarakah.ae/,
,Universal Technologies Company-UTC,,971 6 526 2616,info@utc-me.com,,,,,,Joicy1,https://www.utc-me.com/,
,City Image Contracting Co LLC,,971 4 294 3402,info@cityimage.co ,,,,,,Joicy1,http://cityimage.co/default.aspx?pageid=6,
,Architeriors Interior Design,,971-4-380-9599,info@architeriorsdesign.com,,,,,,Joicy1,http://architeriorsdesign.com.helpwithielts.com/,
,Aurora Crystal & Lightings Trading,,971 2 641 8551,auroracl@emirates.net.ae,,,,,,Joicy1,http://www.auroracl.com/,
,Mirak Irrigation & Landscaping,,971 4 294 5172,info@mirakagr.ae,,,,,,Joicy1,http://www.mirakagr.ae/,
,One Perfect Stay Vacation Homes Rentals L.L.C.,,971 54 303 9577,info@oneperfectstay.com,,,,,,Joicy1,https://www.oneperfectstay.com/,
,GULF CRAFT INC LLC uae,,971 6 740 6060,,,,,,,Joicy1,https://www.gulfcraftinc.com/contact-us,
,City Stay Group of Hotel Apartments,,971 4 354 9991,sales@citystaydubai.com,,,,,,Joicy1,http://www.citystaydubai.com/en,
,bluechip computer systems llc,,971 4 352 4988,support@bluechipgulf.com,,,,,,Joicy1,http://www.bluechip-gulf.ae/,
,,,,,,,,,,Joicy1,,
,"RAK Universal Plastics Industries LLC
UAE",,971-072446955,hr@alhamraconstruction.com,http://www.rakwtech.com/,,Ms. Evril,,,Joicy1,Spoke to HR. sent mail,
,Areed IT Services,,971-2666-5155,aisha@areedit.com,http://areedit.com/,,Ms. Aysha,,,Joicy1,spoke to Ms. Aysha. Call back tomorrow at 11am. Sent mail,She will send the confirmation and logo. Public to all./21st nov
,Western International LLC,,971 4 816 3000,afsal.k@westernint.com,http://www.westerninternationalllc.com/,,Mr. Afsal,,,Joicy1,sent mail. They have some openings.,
,AppsTec Technology Services,,971 4 3515 277,praj@appstec-me.com,http://www.appstec-me.com/,,Mr. prival,,,Joicy1,spoke to prival. They have some openings.sent mil,
,Bright Fortune,,971 4 2940949,"ravi@brightfortune.ae
priya@brightfortune.ae",http://brightfortune.ae/contact.html,,Ms.Priya,,,Joicy1,"He is waiting to post a job. He will give the confirmaton
call back at 2pm",
,Dolce Salato,,971 4 321 8820,administration@dolce-salato.com,,,Ms.Jasenta,,,Joicy1,spoke to ms.jacintha admin. Sent mail.Company logo- they need to discuss with the management,
,,,+971 25010813,kreesha@mbiuae.com,http://www.mbiuae.com/,,Ms. Kreesha,,,Joicy1,sent mail. they have requirements. Spoke to kresha HR,Got a call from Ms. Coralie.they need a presentation. available on next week sunday 9-5pm
,Piping Solutions International DWC LLC,,971 4 886 4646,tony@psidwc.com,http://www.psidwc.com/,,Mr. Tony,,,Joicy1,Have vacancies. sent mail. spoke to HR tony,
,Fabtech International Ltd,,971 4 883 8833,fabtech@eim.ae/balaji@fabtechae,http://www.fabtechint.com/,,Mr. thomas,,,Joicy1,they asked me to send company profile,Profile Sent
,Freeline Sea Cargo Services LLC,,971 4 327 0060,skhan@freelineccargo.com,www.freelineseacargo.com/,Mr. Safarullakhan,,,,Joicy1,"have some requirements
call back tomorrow",Profile Sent
,City Crown Services,,971 04 2675133,rajesh@citycrownservices.com,http://www.citycrownservices.com/#,,Mr. Rajesh,,NA,Joicy1,,Call Later
,Topmed,,971 4 517 9444/050962357,hr1@topmed.org/secretary@topmed.org,http://topmed.org/contact/,,Ms.Bina,,NA,Joicy1,"not sent mail,asked number of candidates",
,INGIC,,971 43197355,alex@ingic.ae/dexter@ingic.ae,https://www.ingic.com/,,Mr.Johnson,,,Joicy1,"HR in US. Given to joy
they have requirements. trying to find out candidates",Profile Sent
,"Springfield Real Estate Dubai, UAE",,971 4 454 2588,anne@springfield-re.com,http://www.springfield-re.com,Ms. Ann,,,,Joicy1,"2 positions
Interested
",
,"Bukhash Brothers Dubai, UAE",,"971 50 231 1133
971 4 370 7670",salgolene@bukhasbrothersae,http://www.bukhashbrothers.ae/,Ms. Asha,Ms.Asha,,,Joicy1,"spoke to asha
they have requirements
sent mail",
,prudent-accountants,,(971) 4 320 6975,info@prudentaccounting.ae/ageorge@broadwayadvisorycom,,,Mr.George,,,Joicy1,get back to us by 15th/16th june,http://prudent-accountants.com./contact
,CEBS DWC LLC,,971-04-518-2533,arjun.mohan@cebsworldwide.com,,,Mr.Arjun,,,Joicy1,will get back to us profile forwarded to management,http://www.cebsworldwide.com/c
,"Future Card Industries, LLC",,971 4 3615997,hr@futurecard.ae,,,Ms. Joan,,,Joicy1,,spoke to HR sent mail to HR
,"Al Muteena General Trading, LLC",,,almuteena@almuteena.com,,,Mr. Sudath,,,Joicy1,,spoke to HR sent mail to HR
,"Vista Star Construction, LLC",,971 4 4543006,mailbox@vista.ae/navinvista@gmail.com,,,MrNavin,,,Joicy1,,they need a local PRO spoke to khalid hr
,"Utileco Middle East, LLC",,971 4 4475540,gina.valuta@utileco.com,,,Ms. Gina,,,Joicy1,,they have some requirement sent mail to hr spoke to hr gina
,"Projeco Contracting, LLC",,971 4 367 2055,deval@projeco.com,,,Mr.Devan,,Smart Heights Tower,Joicy1,call back on Sat concern person will be there,
,Glotech International,,971 4 4357344,info@glotechinternational.com,,,Mr. Deepak,,Grosvenor Tower,Joicy1,will give a call back,
,Biomedex Medical Supplies Trading Company,,971 4 4472544,info@biomedexme.com,,,Ms.Emli,,Grosvenor Tower,Joicy1,Advs will call back,
,"MPP Middle East Media, LLC",,971 4 4456700,info@mpp-me.com/contact@mpp-meom,,,Ms. Clarita,,Grosvenor Tower,Joicy1,Didnt recv the mail resend it,
,Bruce Clay Middle East,,971 4 4560314,info-me@bruceclay.com,,,Ms. Raisa,,Grosvenor Tower,Joicy1,will reply back,
,Beautiful Garden Dubai,,971 4 3618119,info@beautifulgardendubai.com,,,Mr. Abdulla,,Grosvenor Tower,Joicy1,adv will send to manager,
,Broadway,,04-2215222,hrm@essayauto.com,,,Mr. Ashraf,,Grosvenor Tower,Joicy1,call back on monday,
,"ORSINI SPI, LLC",,971 4 434 3237,info@orsini-spi.com,,Josfin,Advise that she is busy mail the details,,,Joicy1,,
,Legacy Homes Real Estate Brokers,,971 4 329 8121,info@legacydubai.com,,Nisha,"Advise there is no hiring ,Advise will send mail anyhow",,,Joicy1,,
,"BrandAid, LLC",,971 4 554 5839,randa@brandaid.com,,Judie,advise will mail,,,Joicy1,,
,"Rolloteks Furniture Trading, LLC",,971 4 2763222,sales@rolloteks.com,,Mr.Sameer,,,,Joicy1,Advs to call back within an hour that can disuss with manager and than get back,
281,Dar Zaki Tourism,,97143219408,info@visaindubai.com/md@visaindubai.com,http://www.visaindubai.com/,Mr.Zaki,,,http://www.visaindubai.com/,Joicy1,,
194,"Rolloteks Furniture Trading, LLC",,971 4 2763222,sales@rolloteks.com,,Mr.Sameer,,,,Joicy1,,
